id,text,superpower,type,category,use_case,chart_type,data_type,options,help_text,definition,tags,include_in_scoring,include_in_benchmarking,is_scored,base_weight,polarity,scoring_config,tolerance,tolerance_min_legal,tolerance_max_legal,validation,validation_rule,unit,unit_display_name,unit_type,currency_code,question_priority,question_version,historical_comparability,commonality,is_required,depends_on,sub_power,sub_power_code,sub_power_order,source,data_sensitivity,stability,benchmark_group,benchmark_display,difficulty,update_frequency,region,status,replaced_by,response_format,na_handling,lumi_tier,pii_warning,redaction_required,matrix_rows,matrix_columns,created_at,updated_at,response_polarity,data_display_type,default_chart_type,sector_modifiers,fte_band_modifiers,matrix,purpose,fte_modifiers,active,is_active,scoring_rule,is_core,score_map,short_description,search_description,search_embedding,embedding_updated_at
PROP_fe6bbef0,Which methods are used to assess learning impact beyond attendance/completion?,Growth,multi_select,practice,benchmark,bar,categorical,"[{""code"": ""POST_TRAINING_FEEDBACK_SURVEYS"", ""label"": ""Post-training feedback surveys"", ""order"": 1, ""is_na"": false}, {""code"": ""MANAGER_ASSESSMENT_OF_BEHAVIOUR_CHANGE"", ""label"": ""Manager assessment of behaviour change"", ""order"": 2, ""is_na"": false}, {""code"": ""SKILLS_ASSESSMENTS_TESTS"", ""label"": ""Skills assessments/tests"", ""order"": 3, ""is_na"": false}, {""code"": ""PERFORMANCE_METRIC_IMPROVEMENTS"", ""label"": ""Performance metric improvements"", ""order"": 4, ""is_na"": false}, {""code"": ""CERTIFICATION_PASS_RATES"", ""label"": ""Certification/pass rates"", ""order"": 5, ""is_na"": false}, {""code"": ""BUSINESS_OUTCOME_METRICS_E_G_SALES_QUALITY"", ""label"": ""Business outcome metrics (e.g., sales, quality)"", ""order"": 6, ""is_na"": false}, {""code"": ""NOT_ASSESSED_BEYOND_COMPLETION"", ""label"": ""Not assessed beyond completion"", ""order"": 7, ""is_na"": false}]",Select all that apply.,Categorical response describing: Which methods are used to assess learning impact beyond attendance/completion?,"{""Growth"",""Learning"",""practice"",""benchmark"",""multi_select""}",FALSE,FALSE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""multi_select_count"", ""option_scores"": {""POST_TRAINING_FEEDBACK_SURVEYS"": 1, ""MANAGER_ASSESSMENT_OF_BEHAVIOUR_CHANGE"": 1, ""SKILLS_ASSESSMENTS_TESTS"": 1, ""PERFORMANCE_METRIC_IMPROVEMENTS"": 1, ""CERTIFICATION_PASS_RATES"": 1, ""BUSINESS_OUTCOME_METRICS_E_G_SALES_QUALITY"": 1, ""NOT_ASSESSED_BEYOND_COMPLETION"": 1}, ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Learning,GRO_LEARNING,2,lumi,low,stable,Learning impact measurement methods,Learning impact measurement methods,medium,ad_hoc,UK,proposed,,multi_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,positive,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},Learning impact measurement methods,learning impact measurement methods learning impact measurement methods which methods are used to assess learning impact beyond attendance/completion? growth learning practice multi_select categorical learning development performance career mobility,[],2026-02-12 00:00:00+00
PROP_8a812e86,Are skills assessments used to measure skills before and after training for key programmes?,Growth,single_select,practice,benchmark,bar,categorical,"[{""code"": ""YES_ROUTINELY"", ""label"": ""Yes – routinely"", ""order"": 1, ""is_na"": false}, {""code"": ""SOMETIMES"", ""label"": ""Sometimes"", ""order"": 2, ""is_na"": false}, {""code"": ""IN_DEVELOPMENT"", ""label"": ""In development"", ""order"": 3, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 4, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 5, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: Are skills assessments used to measure skills before and after training for key programmes?,"{""Growth"",""Learning"",""practice"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES_ROUTINELY"": 0.0, ""SOMETIMES"": 33.33, ""IN_DEVELOPMENT"": 66.67, ""NO"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Learning,GRO_LEARNING,2,lumi,low,stable,Pre/post skills assessment usage,Pre/post skills assessment usage,medium,ad_hoc,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,positive,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},Pre/post skills assessment usage,pre/post skills assessment usage pre/post skills assessment usage are skills assessments used to measure skills before and after training for key programmes? growth learning practice single_select categorical learning development performance career mobility,[],2026-02-12 00:00:00+00
PROP_0223fbe4,Approximately what proportion of critical roles have at least one 'ready now' successor identified?,Capability,single_select,metric,benchmark,bar,categorical,"[{""code"": ""0_20"", ""label"": ""0–20%"", ""order"": 1, ""is_na"": false}, {""code"": ""21_40"", ""label"": ""21–40%"", ""order"": 2, ""is_na"": false}, {""code"": ""41_60"", ""label"": ""41–60%"", ""order"": 3, ""is_na"": false}, {""code"": ""61_80"", ""label"": ""61–80%"", ""order"": 4, ""is_na"": false}, {""code"": ""81_100"", ""label"": ""81–100%"", ""order"": 5, ""is_na"": false}, {""code"": ""NOT_MEASURED_NOT_TRACKED"", ""label"": ""Not measured / not tracked"", ""order"": 6, ""is_na"": true}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 7, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: Approximately what proportion of critical roles have at least one 'ready now' successor identified?,"{""Capability"",""Criticality"",""metric"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""0_20"": 0.0, ""21_40"": 25.0, ""41_60"": 50.0, ""61_80"": 75.0, ""81_100"": 100.0}, ""na_codes"": [""NOT_MEASURED_NOT_TRACKED"", ""DON_T_KNOW""], ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Criticality,CAP_CRITICALITY,4,lumi,medium,stable,Ready-now successor coverage rate,Ready-now successor coverage rate (critical roles),hard,annually,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,neutral,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},Ready-now successor coverage rate (critical roles),ready-now successor coverage rate (critical roles) ready-now successor coverage rate approximately what proportion of critical roles have at least one 'ready now' successor identified? capability criticality metric single_select categorical skills capability workforce planning capacity,[],2026-02-12 00:00:00+00
PROP_f6502a33,Which best describes typical succession depth for critical roles (number of identified successors per role)?,Capability,single_select,metric,benchmark,bar,categorical,"[{""code"": ""0"", ""label"": ""0"", ""order"": 1, ""is_na"": false}, {""code"": ""1"", ""label"": ""1"", ""order"": 2, ""is_na"": false}, {""code"": ""2"", ""label"": ""2"", ""order"": 3, ""is_na"": false}, {""code"": ""3"", ""label"": ""3+"", ""order"": 4, ""is_na"": false}, {""code"": ""VARIES_SIGNIFICANTLY"", ""label"": ""Varies significantly"", ""order"": 5, ""is_na"": true}, {""code"": ""NOT_TRACKED"", ""label"": ""Not tracked"", ""order"": 6, ""is_na"": true}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 7, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: Which best describes typical succession depth for critical roles (number of identified successors per role)?,"{""Capability"",""Criticality"",""metric"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,neutral,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""0"": 0.0, ""1"": 33.33, ""2"": 66.67, ""3"": 100.0}, ""na_codes"": [""VARIES_SIGNIFICANTLY"", ""NOT_TRACKED"", ""DON_T_KNOW""], ""polarity"": ""neutral""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Criticality,CAP_CRITICALITY,4,lumi,medium,stable,Succession depth,Succession depth (critical roles),hard,annually,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,neutral,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},Succession depth (critical roles),succession depth (critical roles) succession depth which best describes typical succession depth for critical roles (number of identified successors per role)? capability criticality metric single_select categorical skills capability workforce planning capacity,[],2026-02-12 00:00:00+00
PROP_abd00279,How often is succession planning reviewed and refreshed for critical roles?,Leadership,single_select,practice,benchmark,bar,categorical,"[{""code"": ""QUARTERLY"", ""label"": ""Quarterly"", ""order"": 1, ""is_na"": false}, {""code"": ""TWICE_A_YEAR"", ""label"": ""Twice a year"", ""order"": 2, ""is_na"": false}, {""code"": ""ANNUALLY"", ""label"": ""Annually"", ""order"": 3, ""is_na"": false}, {""code"": ""EVERY_2_YEARS"", ""label"": ""Every 2+ years"", ""order"": 4, ""is_na"": false}, {""code"": ""AD_HOC"", ""label"": ""Ad hoc"", ""order"": 5, ""is_na"": false}, {""code"": ""NOT_REVIEWED"", ""label"": ""Not reviewed"", ""order"": 6, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 7, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: How often is succession planning reviewed and refreshed for critical roles?,"{""Leadership"",""Decisions"",""practice"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""QUARTERLY"": 0.0, ""TWICE_A_YEAR"": 20.0, ""ANNUALLY"": 40.0, ""EVERY_2_YEARS"": 60.0, ""AD_HOC"": 80.0, ""NOT_REVIEWED"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Decisions,LEA_ACCOUNTABILITY,3,lumi,low,stable,Succession planning refresh cadence,Succession planning refresh cadence,medium,ad_hoc,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,positive,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},Succession planning refresh cadence,succession planning refresh cadence succession planning refresh cadence how often is succession planning reviewed and refreshed for critical roles? leadership decisions practice single_select categorical leadership managers coaching accountability trust,[],2026-02-12 00:00:00+00
PROP_6208bcd7,Where are succession plans primarily managed?,Leadership,single_select,practice,benchmark,bar,categorical,"[{""code"": ""HR_SYSTEM_TALENT_SUITE"", ""label"": ""HR system / talent suite"", ""order"": 1, ""is_na"": false}, {""code"": ""DEDICATED_SUCCESSION_TOOL"", ""label"": ""Dedicated succession tool"", ""order"": 2, ""is_na"": false}, {""code"": ""SPREADSHEETS"", ""label"": ""Spreadsheets"", ""order"": 3, ""is_na"": false}, {""code"": ""NOT_FORMALLY_DOCUMENTED"", ""label"": ""Not formally documented"", ""order"": 4, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 5, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: Where are succession plans primarily managed?,"{""Leadership"",""Decisions"",""practice"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""HR_SYSTEM_TALENT_SUITE"": 0.0, ""DEDICATED_SUCCESSION_TOOL"": 33.33, ""SPREADSHEETS"": 66.67, ""NOT_FORMALLY_DOCUMENTED"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Decisions,LEA_ACCOUNTABILITY,3,lumi,low,stable,Succession plan tracking method,Succession plan tracking method,easy,ad_hoc,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,positive,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},Succession plan tracking method,succession plan tracking method succession plan tracking method where are succession plans primarily managed? leadership decisions practice single_select categorical leadership managers coaching accountability trust,[],2026-02-12 00:00:00+00
PROP_4a552dda,Are identified successors given structured development plans linked to the target role?,Leadership,single_select,practice,benchmark,bar,categorical,"[{""code"": ""YES_FOR_ALL_SUCCESSORS"", ""label"": ""Yes – for all successors"", ""order"": 1, ""is_na"": false}, {""code"": ""YES_FOR_SOME_SUCCESSORS"", ""label"": ""Yes – for some successors"", ""order"": 2, ""is_na"": false}, {""code"": ""IN_DEVELOPMENT"", ""label"": ""In development"", ""order"": 3, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 4, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 5, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: Are identified successors given structured development plans linked to the target role?,"{""Leadership"",""Decisions"",""practice"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES_FOR_ALL_SUCCESSORS"": 0.0, ""YES_FOR_SOME_SUCCESSORS"": 33.33, ""IN_DEVELOPMENT"": 66.67, ""NO"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Decisions,LEA_ACCOUNTABILITY,3,lumi,low,stable,Successor development plan coverage,Successor development plan coverage,medium,ad_hoc,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,positive,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},Successor development plan coverage,successor development plan coverage successor development plan coverage are identified successors given structured development plans linked to the target role? leadership decisions practice single_select categorical leadership managers coaching accountability trust,[],2026-02-12 00:00:00+00
PROP_b4f2ac2c,"Are succession plans reviewed to ensure diverse successor slates (e.g., by gender/ethnicity/disability) for critical roles?",Inclusivity,single_select,practice,benchmark,bar,categorical,"[{""code"": ""YES_ROUTINELY"", ""label"": ""Yes – routinely"", ""order"": 1, ""is_na"": false}, {""code"": ""SOMETIMES"", ""label"": ""Sometimes"", ""order"": 2, ""is_na"": false}, {""code"": ""PLANNED_BUT_NOT_YET"", ""label"": ""Planned but not yet"", ""order"": 3, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 4, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 5, ""is_na"": true}]",Select one option that best describes your organisation.,"Categorical response describing: Are succession plans reviewed to ensure diverse successor slates (e.g., by gender/ethnicity/disability) for critical roles?","{""Inclusivity"",""Accountability"",""practice"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES_ROUTINELY"": 0.0, ""SOMETIMES"": 33.33, ""PLANNED_BUT_NOT_YET"": 66.67, ""NO"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Accountability,INC_ACCOUNTABILITY,5,lumi,high,stable,Diverse successor slate review,Diverse successor slate review,medium,ad_hoc,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,TRUE,TRUE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,positive,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},Diverse successor slate review,"diverse successor slate review diverse successor slate review are succession plans reviewed to ensure diverse successor slates (e.g., by gender/ethnicity/disability) for critical roles? inclusivity accountability practice single_select categorical dei diversity equity inclusion belonging representation",[],2026-02-12 00:00:00+00
PROP_d8908ca4,"Does your organisation use a formal talent review method to assess potential (e.g., 9-box or equivalent)?",Leadership,single_select,practice,benchmark,bar,categorical,"[{""code"": ""YES_9_BOX"", ""label"": ""Yes – 9-box"", ""order"": 1, ""is_na"": false}, {""code"": ""YES_ANOTHER_FORMAL_METHOD"", ""label"": ""Yes – another formal method"", ""order"": 2, ""is_na"": false}, {""code"": ""INFORMAL_DISCUSSIONS_ONLY"", ""label"": ""Informal discussions only"", ""order"": 3, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 4, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 5, ""is_na"": true}]",Select one option that best describes your organisation.,"Categorical response describing: Does your organisation use a formal talent review method to assess potential (e.g., 9-box or equivalent)?","{""Leadership"",""Decisions"",""practice"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES_9_BOX"": 0.0, ""YES_ANOTHER_FORMAL_METHOD"": 33.33, ""INFORMAL_DISCUSSIONS_ONLY"": 66.67, ""NO"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Decisions,LEA_ACCOUNTABILITY,3,lumi,low,stable,Talent review method,Talent review method,medium,ad_hoc,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,FALSE,FALSE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,positive,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},Talent review method,"talent review method talent review method does your organisation use a formal talent review method to assess potential (e.g., 9-box or equivalent)? leadership decisions practice single_select categorical leadership managers coaching accountability trust",[],2026-02-12 00:00:00+00
PROP_45bea860,Do you have a documented process for handling employee data subject access requests (DSARs)?,Processes,single_select,policy,benchmark,bar,categorical,"[{""code"": ""YES_DOCUMENTED_AND_TESTED"", ""label"": ""Yes – documented and tested"", ""order"": 1, ""is_na"": false}, {""code"": ""YES_DOCUMENTED"", ""label"": ""Yes – documented"", ""order"": 2, ""is_na"": false}, {""code"": ""IN_DEVELOPMENT"", ""label"": ""In development"", ""order"": 3, ""is_na"": false}, {""code"": ""NO"", ""label"": ""No"", ""order"": 4, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 5, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: Do you have a documented process for handling employee data subject access requests (DSARs)?,"{""Processes"",""Governance"",""policy"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""YES_DOCUMENTED_AND_TESTED"": 0.0, ""YES_DOCUMENTED"": 33.33, ""IN_DEVELOPMENT"": 66.67, ""NO"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Governance,PRO_GOVERNANCE,1,lumi,high,stable,DSAR process,DSAR process (in place),medium,ad_hoc,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,TRUE,TRUE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,positive,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},DSAR process (in place),dsar process (in place) dsar process do you have a documented process for handling employee data subject access requests (dsars)? processes governance policy single_select categorical hr processes governance systems digital experience,[],2026-02-12 00:00:00+00
PROP_bf3c5a23,What is the typical turnaround time to complete an employee DSAR?,Processes,single_select,metric,benchmark,bar,categorical,"[{""code"": ""0_15_DAYS"", ""label"": ""0–15 days"", ""order"": 1, ""is_na"": false}, {""code"": ""16_30_DAYS"", ""label"": ""16–30 days"", ""order"": 2, ""is_na"": false}, {""code"": ""31_60_DAYS"", ""label"": ""31–60 days"", ""order"": 3, ""is_na"": false}, {""code"": ""61_DAYS"", ""label"": ""61+ days"", ""order"": 4, ""is_na"": false}, {""code"": ""NOT_TRACKED"", ""label"": ""Not tracked"", ""order"": 5, ""is_na"": true}, {""code"": ""NOT_APPLICABLE"", ""label"": ""Not applicable"", ""order"": 6, ""is_na"": true}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 7, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: What is the typical turnaround time to complete an employee DSAR?,"{""Processes"",""Governance"",""metric"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,lower_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""0_15_DAYS"": 100.0, ""16_30_DAYS"": 66.67, ""31_60_DAYS"": 33.33, ""61_DAYS"": 0.0}, ""na_codes"": [""NOT_TRACKED"", ""NOT_APPLICABLE"", ""DON_T_KNOW""], ""polarity"": ""lower_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Governance,PRO_GOVERNANCE,1,lumi,high,stable,DSAR turnaround time,DSAR turnaround time,hard,annually,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,TRUE,TRUE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,negative,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},DSAR turnaround time,dsar turnaround time dsar turnaround time what is the typical turnaround time to complete an employee dsar? processes governance metric single_select categorical hr processes governance systems digital experience,[],2026-02-12 00:00:00+00
PROP_6b1deb99,Do you conduct Data Protection Impact Assessments (DPIAs) for new HR technology or new uses of employee data?,Processes,single_select,practice,benchmark,bar,categorical,"[{""code"": ""ALWAYS"", ""label"": ""Always"", ""order"": 1, ""is_na"": false}, {""code"": ""SOMETIMES"", ""label"": ""Sometimes"", ""order"": 2, ""is_na"": false}, {""code"": ""RARELY"", ""label"": ""Rarely"", ""order"": 3, ""is_na"": false}, {""code"": ""NEVER"", ""label"": ""Never"", ""order"": 4, ""is_na"": false}, {""code"": ""DON_T_KNOW"", ""label"": ""Don't know"", ""order"": 5, ""is_na"": true}]",Select one option that best describes your organisation.,Categorical response describing: Do you conduct Data Protection Impact Assessments (DPIAs) for new HR technology or new uses of employee data?,"{""Processes"",""Governance"",""practice"",""benchmark"",""single_select""}",FALSE,FALSE,TRUE,1,higher_is_better,"{""curve_type"": ""linear"", ""scoring_method"": ""option_scores"", ""option_scores"": {""ALWAYS"": 0.0, ""SOMETIMES"": 33.33, ""RARELY"": 66.67, ""NEVER"": 100.0}, ""na_codes"": [""DON_T_KNOW""], ""polarity"": ""higher_is_better""}","{""hard_min"": null, ""hard_max"": null, ""soft_min"": null, ""soft_max"": null, ""unit"": null}",0,0,"{""required"": false, ""integer_only"": null, ""min_decimals"": null, ""max_decimals"": null, ""max_length"": 2000, ""pattern"": null}",default,,,none,,50,v2.0,medium,medium,FALSE,{},Governance,PRO_GOVERNANCE,1,lumi,high,stable,DPIA usage for HR data,DPIA usage for HR data,medium,ad_hoc,UK,proposed,,single_select,"{""exclude_from_scoring"": true, ""exclude_from_benchmarking"": false}",Enhanced,TRUE,TRUE,[],[],2026-02-12 00:00:00+00,2026-02-12 00:00:00+00,positive,percentage_distribution,bar,{},{},{},benchmark,{},FALSE,FALSE,default,FALSE,{},DPIA usage for HR data,dpia usage for hr data dpia usage for hr data do you conduct data protection impact assessments (dpias) for new hr technology or new uses of employee data? processes governance practice single_select categorical hr processes governance systems digital experience,[],2026-02-12 00:00:00+00
